asset,class,family,file,bytes,sha256
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar.uasset,1898032,b08f7857366c0fd3e947341597c04e1f2c5c181bb80edab8929cded2138dcd63
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar_BurstTutorial,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar_BurstTutorial.uasset,1898130,f78e64599a256a865ea7fb200ec0bc2d467deaf6b8b9534b7991b8bc756f8e79
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar_Del,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar_Del.uasset,98785,2ddbb9582d2f056856db919e28190eec900daf284e3f96d7afd1e59e9e354247
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar_End,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_OpeningRoar_End.uasset,720338,af2f3646303e2e396402d1b39d0a1c8eb0c4d281f3c4c448c716cfcfa0b4b022
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_FrontAttack_L_01,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_FrontAttack_L_01.uasset,1726162,3de1d3504cb2c2d176ab5a20a5a35455ab51b6efdc99715885c604c643f76e00
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_FrontAttack_L_03,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_FrontAttack_L_03.uasset,812242,007fefe549f657626c849177d2cfb3769d0059ef8ec0a3abc31ee153b0d30b6e
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_Rush,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_Rush.uasset,838400,877df3bf4ebf5c5ea6f5407ed668a79348589683b7139f717c4ba269b3959f76
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_ShoulderTackle_L,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_ShoulderTackle_L.uasset,1558486,ee2c83c4c5bd85de4960060cf10f23a5dd5f6f273d6a26fdeba9aed76d5391a1
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_ShoulderTackle_R,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PassiveCounter_ShoulderTackle_R.uasset,1640150,f818e7112db8ef2c1029f28e12d3cd6abd240e3a69ad0b3e497ca1e75e767afa
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_LookAround,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_LookAround.uasset,1472495,170f55371d15150ffc37bca9265fb543b6e3f66dd6e9c77d6d1cfd82c334350d
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_LookAround_Cancel,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_LookAround_Cancel.uasset,264326,64286aa1380d7cd924d5289daa2dd6eef69a4db63cd168de2284616156a6b73d
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_LookAround_Damage,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_LookAround_Damage.uasset,212451,69d1f137db697583aef35e56680dd4614ad51f216b00400d366f8c56f04b9a2d
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sleep_1,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sleep_1.uasset,781884,d93977311f57e27f65f6a6c6567b4492830237db9b21d16b742a7b1aef185576
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sleep_2,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sleep_2.uasset,410067,e380259f5b18bd54822fc8943df06e2982cdd8d612e4c50aebb4dc3560746a7b
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sleep_3,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sleep_3.uasset,1260988,8702b396f0c09add85bc8a5e4b3fbee9822050f41df25c13fd6306ed03bc6561
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sniff,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sniff.uasset,1412130,3280afe683bfa5cb73e907022dd5373c68b4e5d745ee72e02b23da0f3eaa0df4
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sniff_Cancel,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Sniff_Cancel.uasset,279161,d33fefb028d75057aac8719de9a958a8b636edf1f24aac06beee1836556ea81c
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Stand_F,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_Peace_Stand_F.uasset,540104,f74886d58672db33579989e80af00446774fba7904401f002db3a0f81dbc873e
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Fail,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Fail.uasset,751541,683ef2fd26d8306e5fc1414292c25857a10e9fc3fdc98c390d4d481389081bcd
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Grab,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Grab.uasset,498188,ef45149b0a77f49d7916366f8fcda6aad99fc2e41aea011476319b72da1777fa
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Success,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Success.uasset,2590824,3e8a185fe8e1ace593caaf9dad58d6d9fe8f0efca632646d534b433b52584686
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Success_Turn,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_PoisonGrab_Success_Turn.uasset,2590859,90e99c625fa78462ffb01962166cab12516b69cfe68b47d3a2dd21515ff2bb55
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_ReChargeRoar,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_ReChargeRoar.uasset,1229121,f74510a664bf2febfb27a62631d18d3c0184106aec18bc299359fd9ee5e71d6b
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_RushAttack_Attack,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_RushAttack_Attack.uasset,751456,40945abba171c8e73f7ed0fceb3337ee31a9ffafc331b46cbe7ebbcdfc6c0f96
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_RushAttack_Ready,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_RushAttack_Ready.uasset,587935,6194451dcc0d2d5b259ce66fee1360c63cc8c76076668eb9bbe0721c11a91f55
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_ShoulderTackle_L,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_ShoulderTackle_L.uasset,1880423,a432fc00fa10ff92b796b52e7c4816d13ef298126886184dfc2fde8392fd5e9b
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_ShoulderTackle_R,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_ShoulderTackle_R.uasset,1868517,08c3b035f0c2a20e06c1edcdf6ad9b1e6fe126463f77718e19cd6a9df0206d2c
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_SideDodge_Del,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_SideDodge_Del.uasset,98767,e58127e8cc5e920c4783565887400c816a50076b0cd49325b3dcefa61dd3f10d
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_SideDodge_L,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_SideDodge_L.uasset,799156,72dd13340697c186345456b788066b70b5b04c1a2fabe2176309f1c99c581fb5
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_SideDodge_R,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_SideDodge_R.uasset,818996,6884d276a494bef4067c44d9400571ccad54158f66de5d414c97ba7eaaaeaefd
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_TurnAttack_L,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_TurnAttack_L.uasset,1442871,cbd2523e1b811a8d16af2d3d7985742f0e6c2c61b63f45559d91922962f338ee
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_TurnAttack_R,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_AC_BigBear_E_TurnAttack_R.uasset,1414195,439a96cda5e22e2c2ad2b07e2e364fe58b4987b8cadecb8c6d061d80d7adfec2
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_AddWeak_Head,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_AddWeak_Head.uasset,106338,51f56a9877c5edf734a9bf81b6b3371c0a03b34947980c6258b8a78a373b878f
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_B,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_B.uasset,383839,21313c90d7209b79e493b3292de897a717b0f60d04cca57af8e487ca79e54853
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_F,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_F.uasset,374047,b6701977f071fbee3a5d437e76ae2ca66207f7155f50f0f725d058a43a211e37
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_L,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_L.uasset,375679,219a3a254ffb30418cf769e9312511c2226878dd60c17a8690d9504ff732600b
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_R,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_LockOnMove_R.uasset,378943,98f0b5a54961817e40862aa28810ca0db26f623bf28eeaa0ca81289f1da0ea09
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Run_F,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Run_F.uasset,203199,39d72df24e784c3509426058eb75cb3549a3f255ce34a58c4c0932e18a66868c
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Run_FL,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Run_FL.uasset,201190,869d87e667b61fd27ea625236660346e4a28f978fec40fc142982410dadffa16
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Run_FR,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Run_FR.uasset,199846,4c8884517901151b70f8ba895c7ce7c90cd7688cb4ee21bdfb2d90460fc4bc2c
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Stand_F,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Stand_F.uasset,539634,c7e04f3c5f4834ccfd036572805dd4baa1f044e24f84e16e0085b8b760077b93
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Walk_F,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Walk_F.uasset,372373,60062d2674ae13662218b2acb1e1c714ff3d514cf3be0b655e600b2d59afca20
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Walk_FL,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Walk_FL.uasset,387068,bc75de9b3cb16d03880e11cbfd0ebedec3785cab00ba933fd4b02de15cd5ff62
/Game/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Walk_FR,AnimSequence,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Animations/Playback/A_EN_PLAY_CA_M_BigBear_Walk_FR.uasset,382172,a3996636f15d36ccbe68dc2bd1a934bd1e3f846484ec7e45e11bbb1fc969b4e3
/Game/_Art/Enemies/Shared/Beasts/BigBear/Blueprints/BP_EN_BigBear_V01,Blueprint,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Blueprints/BP_EN_BigBear_V01.uasset,30367,3a09f604fa5df443e0c623fa059a2826d50cfb3bb73332d7b190785156d3c5ca
/Game/_Art/Enemies/Shared/Beasts/BigBear/Blueprints/BP_EN_BigBear_V02,Blueprint,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Blueprints/BP_EN_BigBear_V02.uasset,30373,146f49926f17bef86c61be51e45b2fb10f09886bacaee6be633991a6828330e8
/Game/_Art/Enemies/Shared/Beasts/BigBear/Blueprints/BP_EN_BigBear_V03,Blueprint,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Blueprints/BP_EN_BigBear_V03.uasset,30373,1ba5cd0554e125cecadba21d0cff5f9967f8b7ba9392530c4a5137fefbb6f25d
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Eye,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Eye.uasset,17609,57d444379b92bf1831a005ce9c26824154e1e4ca0bcd5d316faf95e73e21c876
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Head_V01,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Head_V01.uasset,28263,1645a1a9aef959fe2c4ae15b402e792fb2327b7363235427e343db27a6be38a6
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Head_V02,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Head_V02.uasset,28281,9c77f245c6a2a32039ce2d8d95a65592e94e9d568fbf82b78f5648fd98e064ba
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Head_V03,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Head_V03.uasset,31647,56ed424feac7cec07d51c9835935fdbea471543783a3867b1b4c616c1e73acba
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Lower_V01,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Lower_V01.uasset,28305,498a1d385c2473617864fe7cce03de5411bd544f17b6f923d8ffee8ad47dcfde
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Lower_V02,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Lower_V02.uasset,28323,8e7183ee83ed4a5239483071031b6540a0d2d00587bdbb7bc3cd90e6dd67ab8e
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Lower_V03,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Lower_V03.uasset,28323,402d42600b94e39eba4ddeb28b04afa8f4d5ab3db597ad608c4c33f2b3c06356
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Upper_V01,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Upper_V01.uasset,28305,fcad374841d281f07651408581026e8f32c353e645a12524f54785f2f6bf53f2
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Upper_V02,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Upper_V02.uasset,28323,714d060ea9a68661cf8d54d30ef93daf31712e54d1819432cda0eaa11ca3c7b9
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Upper_V03,MaterialInstanceConstant,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Instances/MI_EN_BigBear_Upper_V03.uasset,28323,aed59aef2aa33260d7146ffdecb37a419d3e6647cabc5bbb1ae841ce5e476d37
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Masters/M_EN_BigBear_EyePreview,Material,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Masters/M_EN_BigBear_EyePreview.uasset,22136,dcde066e221fc157c8bd1e06af2edad08b81402ceeb97b1aa49eff460efe0a05
/Game/_Art/Enemies/Shared/Beasts/BigBear/Materials/Masters/M_EN_BigBear_SurfacePreview,Material,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Materials/Masters/M_EN_BigBear_SurfacePreview.uasset,23780,1db9f25269eb10e8c360a1ebb47b0bb101e8ec958278fd7df9d3a7b70eb086f1
/Game/_Art/Enemies/Shared/Beasts/BigBear/Meshes/SK_EN_BigBear,SkeletalMesh,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Meshes/SK_EN_BigBear.uasset,6770718,0f29848d63fe4dfa5b81625239315a23cfa314bda908af47e80036fa552f60d4
/Game/_Art/Enemies/Shared/Beasts/BigBear/Preview/L_EN_BigBear_Catalogue,World,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Preview/L_EN_BigBear_Catalogue.umap,25127,7537b621059941dbdbed541dd5bddc56b143d4ddadb4d22ac5c0e2795f99be1a
/Game/_Art/Enemies/Shared/Beasts/BigBear/Skeletons/SKEL_EN_BigBear,Skeleton,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Skeletons/SKEL_EN_BigBear.uasset,20343,dd1c6b4d6bf81a1d67ef7a7e7f13c321c0565145312c9289ec8701b0af43fd2d
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BASE_Eye_E,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BASE_Eye_E.uasset,14698,a1ab4093ebf9b2e7b19901be5c19870a797a0235721ce1a43bef9be86aebf58b
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV2_Head_D,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV2_Head_D.uasset,745174,79dc0851aad21c80360f69d2bc3654d2629289d736826f9285c59338ffd50bd9
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV2_Lower_D,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV2_Lower_D.uasset,508540,7d327f955e581c005d1b98ecda81b1d576c1436ad20f9ad05d991d3f436f4133
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV2_Upper_D,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV2_Upper_D.uasset,835936,dabfa35e46d4cb478470bfd8524eb4867c0c90a8ccc75f7b566aa13f25742a55
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV3_Head_D,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV3_Head_D.uasset,384695,31e52b051461778d7b16f34458c474bb547da58af2e1606783d0319b46102ff2
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV3_Lower_D,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV3_Lower_D.uasset,325095,063c439ea94bcc0e57fe2e6fec8d4c55d321065dcc709ee22997218a8a9b88c4
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV3_Upper_D,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBearV3_Upper_D.uasset,370811,e2f5f77069a1e50e8c0e854f0c427a731d072b3243c4a4dc68a2cad29c8ad452
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_D,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_D.uasset,561537,641c3719419cba95be0af39d05da95ad6d031c611c066c19bd1223942a6810bb
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_E,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_E.uasset,79442,adee0461df4dd3c0675ec740dbe9c68503e507ee63154c4f90b0e056a103dce1
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_I,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_I.uasset,1825696,4569edceb14a1575b555578b08b67af467990772bfbb1891c4638fbfb53c8dd7
/Game/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_N,Texture2D,Shared/Beasts/BigBear,Content/_Art/Enemies/Shared/Beasts/BigBear/Textures/T_EN_BigBear_BigBear_Head_N.uasset,528347,67f9bf6d6c88830408037f16b207a9aae8e321c87d38cfbbe74849665351ab25
