Family,PlaybackAsset,Derivation,OriginalPackage,FPS,Samples,Seconds,RateScale,PreviousRole
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_Guard_End,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/00_Guard/AC_EmpireSwordShield_Guard_End,30/1,10,0.30000001192092896,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_Guard_Hit,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/00_Guard/AC_EmpireSwordShield_Guard_Hit,30/1,21,0.6666666865348816,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_Guard_Loop,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/00_Guard/AC_EmpireSwordShield_Guard_Loop,30/1,61,2.0,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_Guard_Start,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/00_Guard/AC_EmpireSwordShield_Guard_Start,30/1,6,0.1666666716337204,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Combo2_Step1,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Combo2_Step1,3755483/62583,129,2.133047580718994,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Combo2_Step2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Combo2_Step2,30/1,79,2.5999999046325684,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Combo_Step1,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Combo_Step1,5562608/92785,173,2.8689815998077393,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Combo_Step2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Combo_Step2,5268391/87768,105,1.7325730323791504,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Combo_Step3,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Combo_Step3,5713457/95221,126,2.083261489868164,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Execution,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Execution,2492723/41598,112,1.852342963218689,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Smash,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Smash,2028587/33724,142,2.3440375328063965,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Start_New,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Start_New,2082754/35127,33,0.5397008061408997,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Step,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Step,4325349/71720,22,0.3482077419757843,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_Thrust,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/01_GuardCounter/AC_EmpireSwordShield_JustGuardCounter_Thrust,2014357/33636,115,1.9035871028900146,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_JustGuardCounter_empty_proto,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/0_ProtoData/AC_EmpireSwordShield_JustGuardCounter_empty_proto,2991441/99836,358,11.91447639465332,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_ShieldCrash,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/04_ShieldCrash/AC_EmpireSwordShield_ShieldCrash,5082161/84814,128,2.11944842338562,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_ShieldSmash,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/03_ShieldSmash/AC_EmpireSwordShield_ShieldSmash,5955640/99083,141,2.3291568756103516,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_ShieldSmash_2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/03_ShieldSmash/AC_EmpireSwordShield_ShieldSmash_2,5955640/99083,141,2.3291568756103516,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_ShieldStamp,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/02_ShieldStamp/AC_EmpireSwordShield_ShieldStamp,5392767/90265,105,1.7407686710357666,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSting_Step1,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/09_SwordSting/AC_EmpireSwordShield_SwordSting_Step1,4876021/80524,54,0.8752570748329163,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSting_Step2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/09_SwordSting/AC_EmpireSwordShield_SwordSting_Step2,30/1,31,1.0,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSting_Step3_1,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/09_SwordSting/AC_EmpireSwordShield_SwordSting_Step3_1,30/1,78,2.566666603088379,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSting_Step3_2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/09_SwordSting/AC_EmpireSwordShield_SwordSting_Step3_2,5241067/87110,115,1.8947553634643555,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSting_Step3_3,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/09_SwordSting/AC_EmpireSwordShield_SwordSting_Step3_3,30/1,62,2.0333333015441895,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSting_Stop,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/09_SwordSting/AC_EmpireSwordShield_SwordSting_Stop,30/1,31,1.0,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo1_Step1,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/06_SwordSwing_Combo1/AC_EmpireSwordShield_SwordSwing_Combo1_Step1,5406872/90113,131,2.1666297912597656,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo1_Step2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/06_SwordSwing_Combo1/AC_EmpireSwordShield_SwordSwing_Combo1_Step2,4921533/82024,117,1.933296799659729,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo1_Step3,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/06_SwordSwing_Combo1/AC_EmpireSwordShield_SwordSwing_Combo1_Step3,5713457/95221,126,2.083261489868164,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo1_Step4,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/06_SwordSwing_Combo1/AC_EmpireSwordShield_SwordSwing_Combo1_Step4,30/1,90,2.9666666984558105,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo2_Step1,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/07_SwordSwing_Combo2/AC_EmpireSwordShield_SwordSwing_Combo2_Step1,5504573/91833,125,2.0686967372894287,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo2_Step2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/07_SwordSwing_Combo2/AC_EmpireSwordShield_SwordSwing_Combo2_Step2,30/1,58,1.899999976158142,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo3_Step1,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/08_SwordSwing_Combo3/AC_EmpireSwordShield_SwordSwing_Combo3_Step1,5243053/87632,147,2.4402332305908203,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo3_Step2,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/08_SwordSwing_Combo3/AC_EmpireSwordShield_SwordSwing_Combo3_Step2,1297623/21589,179,2.961447238922119,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Combo3_Step3,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/08_SwordSwing_Combo3/AC_EmpireSwordShield_SwordSwing_Combo3_Step3,30/1,79,2.5999999046325684,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Turn_L,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/11_SwordSwing_Turn/AC_EmpireSwordShield_SwordSwing_Turn_L,4389691/73109,166,2.748025894165039,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_SwordSwing_Turn_R,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Skill/11_SwordSwing_Turn/AC_EmpireSwordShield_SwordSwing_Turn_R,5320000/88671,134,2.2167749404907227,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_EmpireSwordShield_Sword_Disease,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Base_Setting/AC_EmpireSwordShield_Sword_Disease,30/1,73,2.4000000953674316,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_AC_M_Human_Elite_M_PicaClub_DamageFinalBlow,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/Empire_SwordShield_E/Moving/Reaction/AC_M_Human_Elite_M_PicaClub_DamageFinalBlow,30/1,166,5.5,1.0,PlaybackClip
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_Guard_Loop,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_Guard_Loop,30/1,61,2.0,1.0,SourceSequence
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_LockOnWalk_B,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_LockOnWalk_B,30/1,41,1.3333333730697632,1.0,SourceSequence
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_LockOnWalk_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_LockOnWalk_F,30/1,41,1.3333333730697632,1.0,SourceSequence
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_LockOnWalk_L,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_LockOnWalk_L,30/1,41,1.3333333730697632,1.0,SourceSequence
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_LockOnWalk_R,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_LockOnWalk_R,30/1,41,1.3333333730697632,1.0,SourceSequence
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_Run_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_Run_F,30/1,21,0.6666666865348816,1.0,SourceSequence
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_Stand_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_Stand_F,30/1,61,2.0,1.0,SourceSequence
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield/Animations/Playback/A_EN_PLAY_CA_ESwordShield_Walk_F,DirectOriginalTimeline,BBQ/Content/_Kazan_/Art/Character/CHA_Model/Monster_Human/Elite/Elite_M/Animation/ESwordShield/ESwordShield_New/CA_ESwordShield_Walk_F,30/1,41,1.3333333730697632,1.0,SourceSequence
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EMagic_DamageGrapple_Atk_B_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EMagic_DamageGrapple_Atk_B_01,30/1,41,1.3333333730697632,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EMagic_DamageGrapple_Atk_B_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EMagic_DamageGrapple_Atk_B_02,30/1,76,2.5,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_ChairSit_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_ChairSit_End_01,30/1,55,1.7999999523162842,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_ChairSit_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_ChairSit_Loop_01,30/1,331,11.0,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_End_01,30/1,51,1.6666666269302368,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Loop_01,30/1,211,7.0,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Search_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Search_End_01,30/1,31,1.0,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Search_End_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Search_End_02,30/1,51,1.6666666269302368,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Search_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Search_Loop_01,30/1,451,15.0,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Search_Loop_02,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Search_Loop_02,30/1,261,8.666666984558105,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Sit_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Sit_End_01,30/1,81,2.6666667461395264,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Sit_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Sit_Loop_01,30/1,266,8.833333015441895,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Talk_End_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Talk_End_01,30/1,31,1.0,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_Basic_Talk_Loop_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_Basic_Talk_Loop_01,30/1,328,10.899999618530273,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_B_Down,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_B_Down,5000/167,6,0.16699999570846558,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_B_Land,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_B_Land,2000869/66624,28,0.8990333676338196,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_B_Peak,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_B_Peak,30/1,4,0.10000000149011612,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_B_Up,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_B_Up,5000/167,6,0.16699999570846558,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Down,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_F_Down,5000/167,6,0.16699999570846558,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Land,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_F_Land,2000869/66624,28,0.8990333676338196,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Peak,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_F_Peak,30/1,4,0.10000000149011612,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageAir_F_Up,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageAir_F_Up,5000/167,6,0.16699999570846558,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageDown_B,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageDown_B,30/1,21,0.6666666865348816,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageDown_F,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageDown_F,30/1,21,0.6666666865348816,1.0,PlaybackClip
Mage,/Game/_Art/Enemies/OtherRegions/Humanoids/Mage/Animations/Playback/A_EN_PLAY_AC_EmpireMagic_DamageGrapple_Atk_01,CompositeBake,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireMagic/Moving/Reaction/AC_EmpireMagic_DamageGrapple_Atk_01,30/1,41,1.3333333730697632,1.0,PlaybackClip
