Family,Kind,UnrealAsset,OriginalPackage,DurationSeconds,SampleCount,FrameRateNumerator,FrameRateDenominator,PlayRate,TimingContract
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageGrapple_Atk_02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageGrapple_Atk_02,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_D_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_D_B,1.006191,61,2882733,48343,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_D_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_D_F,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_D_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_D_F_2,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_L_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_L_F,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_L_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_L_F_2,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_R_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_R_F,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_R_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_R_F_2,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_U_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_U_B,1.0132997,62,2527651,41988,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_U_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_U_F,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageNormal_U_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageNormal_U_F_2,0.7,22,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_D_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_D_F,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_D_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_D_F_2,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_L_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_L_F,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_L_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_L_F_2,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_R_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_R_F,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_R_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_R_F_2,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_U_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_U_F,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageStrong_U_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageStrong_U_F_2,1.1,34,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_D_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageWeak_D_F,0.4,13,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_L_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageWeak_L_F,0.4,13,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_R_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageWeak_R_F,0.4,13,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_DamageWeak_U_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_DamageWeak_U_F,0.4,13,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Down_Die_B,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_B_Wraith,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Down_Die_B_Wraith,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Down_Die_F,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Die_F_Wraith,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Down_Die_F_Wraith,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Loop_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Down_Loop_B,1.6,49,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Down_Loop_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Down_Loop_F,1.6,49,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Getup_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Getup_B,2.0,61,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Getup_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Getup_F,1.6666666,51,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Groggy_End,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Groggy_End,0.76666665,24,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Groggy_Loop,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Groggy_Loop,1.5,46,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Groggy_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Groggy_Start,0.6666667,21,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Ground_Die_F,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F_2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Ground_Die_F_2,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F_Wraith,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Ground_Die_F_Wraith,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ground_Die_F_Wraith02,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Ground_Die_F_Wraith02,11.0,331,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_LockOnWalk_B,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_LockOnWalk_F,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_L,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_LockOnWalk_L,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_LockOnWalk_R,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_LockOnWalk_R,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Run_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Run_F,0.76666665,24,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Stand_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Stand_F,1.6666666,51,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_L,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Turn_L,1.0333333,32,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_L_180,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Turn_L_180,1.4333333,44,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_R,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Turn_R,1.0333333,32,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Turn_R_180,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Turn_R_180,1.3333334,41,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Walk_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_EmpireSword_Walk_F,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_M_EmpSwd_DamageParry_F,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Moving/Reaction/AC_M_EmpSwd_DamageParry_F,1.5,46,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Attack,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Attack,2.5319695,153,5396065,89886,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_HandBattle,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_HandBattle,2.3333333,71,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Idle,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Idle,1.0185195,62,1905667,31819,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Loop,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Loop,1.8333334,56,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Ballista_Reload,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Ballista/AC_EmpireSword_Ballista_Reload,3.5256155,213,155199,2581,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Battle,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Fear/AC_EmpireSword_Fear_Battle,1.5666659,95,2043481,34058,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Loop_01,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Fear/AC_EmpireSword_Fear_Loop_01,14.933333,449,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Fear/AC_EmpireSword_Fear_Start,3.5233302,212,3030857,50610,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Fear_Suprise,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Fear/AC_EmpireSword_Fear_Suprise,1.0659028,65,984465,16396,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Pierce_LockOnWalk_B,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Pierce/AC_EmpireSword_Pierce_LockOnWalk_B,1.0,31,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Pierce_Step1,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Pierce/AC_EmpireSword_Pierce_Step1,1.0761753,66,5196737,86040,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Pierce_Step2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Pierce/AC_EmpireSword_Pierce_Step2,1.932713,117,1573885,26223,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Push_Kick,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Push_Kick/AC_EmpireSword_Push_Kick,2.2696931,137,1546595,25811,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Push_Kick_Loop,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Push_Kick/AC_EmpireSword_Push_Kick_Loop,7.0000362,421,5220993,87017,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Push_Kick_Ready,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Push_Kick/AC_EmpireSword_Push_Kick_Ready,6.4697247,389,1662114,27715,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_End,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/RushAttack/AC_EmpireSword_RushAttack_End,0.9,28,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_Hit,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/RushAttack/AC_EmpireSword_RushAttack_Hit,2.3442345,142,5570627,92616,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_Loop,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/RushAttack/AC_EmpireSword_RushAttack_Loop,0.8,25,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_RushAttack_Start,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/RushAttack/AC_EmpireSword_RushAttack_Start,0.6666667,21,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Slash_Step1,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Slash/AC_EmpireSword_Slash_Step1,2.6166499,158,3589463,59824,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Slash_Step2,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Slash/AC_EmpireSword_Slash_Step2,1.9363856,117,5766556,96261,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Smash,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Smash/AC_EmpireSword_Smash,2.7133946,164,2996409,49880,1.0,Source segment rates and active DilationCurve baked; play at 1x
Swordsman,PlaybackClip,/Game/_Art/Enemies/HeinMach/Humanoids/Swordsman/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSword_Stand_F_9c49ca6b,BBQ/Content/_Kazan_/Design/Monster/Human/Empire/EmpireSword/Skill/Smash/AC_EmpireSword_Stand_F,0.5,16,30,1,1.0,Source segment rates and active DilationCurve baked; play at 1x
