Family,PlaybackAsset,SourceAssets,Classification,Changes,CompositeSeconds,PlaybackSeconds,FrameRate,MaxTimeWarpSeconds
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Groggy_End,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Groggy_F_End,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Groggy_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Groggy_F_Loop,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Groggy_Start,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Groggy_F_Start,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Ground_Die_F,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Die_F,ChangedTimeline,source_trim,11.0,11.0,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_B,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_B,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_F,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_F,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_L,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_L,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_LockOnWalk_R,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_LockOnWalk_R,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Run_F,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Run_F,EquivalentSourceTimeline,,0.76666665,0.76666665,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Stand_F,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Stand_F,EquivalentSourceTimeline,,1.6666666,1.6666666,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Turn_L,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Turn_L,EquivalentSourceTimeline,,1.0333333,1.0333333,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Turn_L_180,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Turn_L_180,EquivalentSourceTimeline,,1.4333333,1.4333333,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Turn_R,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Turn_R,EquivalentSourceTimeline,,1.0333333,1.0333333,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Turn_R_180,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Turn_R_180,EquivalentSourceTimeline,,1.3333334,1.3333334,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Walk_F,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Walk_F,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_M_Empire_SwordShield_DamageParry_F,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_DamageParry_F,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Broken,ChangedTimeline,source_trim,0.45,0.45,"[260, 9]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken_Full,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Broken,ChangedTimeline,source_trim,2.3333333,2.3333333,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Broken_Full_New,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Broken,ChangedTimeline,dilation_time_warp,2.2,2.2157505,"[3907495, 65098]",0.06319060999999998
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_End,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_End,EquivalentSourceTimeline,,0.43333334,0.43333334,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Hit,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Hit,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Loop,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Loop,EquivalentSourceTimeline,,2.0,2.0,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Guard_Start,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Start,ChangedTimeline,source_trim,0.2,0.2,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Broken,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Broken,ChangedTimeline,dilation_time_warp,2.2,2.2171152,"[1042769, 17383]",0.0630638
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Broken_Full,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Broken,ChangedTimeline,source_trim,2.3333333,2.3333333,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_End,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_End,EquivalentSourceTimeline,,0.43333334,0.43333334,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_GuardReaction_Hit,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Guard_Hit,EquivalentSourceTimeline,,0.6666667,0.6666667,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Pierce,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_Pierce,ChangedTimeline,dilation_time_warp,1.8333334,2.2295198,"[1630404, 27127]",0.39618679999999995
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_ShieldCrash,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_ShieldCrash,ChangedTimeline,dilation_time_warp,2.0,1.7900287,"[576655, 9647]",0.20997130000000008
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_SwordCombo_01,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_SwordCombo_Step01,ChangedTimeline,dilation_time_warp,2.2333333,2.1909626,"[890588, 14895]",0.10666427
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_SwordCombo_02,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_EmpireSwordShield_SwordCombo_Step02,ChangedTimeline,dilation_time_warp,1.3333334,1.3854868,"[3795152, 63351]",0.06961192999999999
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Vigilant_FreakOut_Armed,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireSwordShield_Vigilant_FreakOut,EquivalentSourceTimeline,,1.8666667,1.8666667,"[30, 1]",0
SwordShield,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/PlaybackClips/A_EN_PLAY_AC_Empire_SwordShield_Vigilant_LookAround,/Game/_Art/Enemies/HeinMach/Humanoids/SwordShield/Animations/SourceSequences/A_EN_SRC_CA_M_Human_Adult_M_EmpireSwordShield_Vigilant_LookAround,EquivalentSourceTimeline,,9.5,9.5,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_EmpireSwordShield_Sword_Disease,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_EmpireSword,ChangedTimeline,source_trim,2.4,2.4,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESpearShield_DamageDown_B,/Game/_Art/Enemies/HeinMach/Humanoids/SharedSourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESpearShield_DamageDown_B,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageDown_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageDown_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageFinalBlow,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamFinalblow,ChangedTimeline,source_trim,3.5,3.5,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageFinalBlow_Wraith,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamFinalblow,ChangedTimeline,source_trim,3.5,3.5,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageGrapple_Atk_01,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageGrapple_Atk_01,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageGrapple_Atk_02,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageGrapple_Atk_02,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageGrapple_Atk_B_01,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageGrapple_Atk_B_01,EquivalentSourceTimeline,,1.3333334,1.3333334,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageGrapple_Atk_B_02,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageGrapple_Atk_B_02,EquivalentSourceTimeline,,2.5,2.5,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageNormal_D_B,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageNormal_D_B,ChangedTimeline,dilation_time_warp,0.7,1.0132996,"[4853755, 80628]",0.3132996000000001
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageNormal_D_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageNormal_D_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageNormal_L_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageNormal_L_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageNormal_R_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageNormal_R_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageNormal_U_B,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageNormal_U_B,ChangedTimeline,dilation_time_warp,0.7,1.0132997,"[2527651, 41988]",0.31329969999999996
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageNormal_U_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageNormal_U_F,EquivalentSourceTimeline,,0.7,0.7,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageParry_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageParry_F,EquivalentSourceTimeline,,1.5,1.5,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageStrong_D_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageStrong_D_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageStrong_D_F_2,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageStrong_D_F2,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageStrong_L_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageStrong_L_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageStrong_R_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageStrong_R_F,EquivalentSourceTimeline,,1.1,1.1,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageStrong_U_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageStrong_U_F,EquivalentSourceTimeline,,1.0,1.0,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageWeak_D_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageWeak_D_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageWeak_L_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageWeak_L_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageWeak_R_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageWeak_R_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_DamageWeak_U_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_DamageWeak_U_F,EquivalentSourceTimeline,,0.4,0.4,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Defence_Loop,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Defence_Loop,EquivalentSourceTimeline,,2.0,2.0,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Die_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Die_F,ChangedTimeline,source_trim,6.0,6.0,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Die_F_Wraith,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Die_F,ChangedTimeline,source_trim,6.0,6.0,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Down_B_Loop,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Down_B_Loop,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Down_F_Loop,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Down_F_Loop,EquivalentSourceTimeline,,1.6,1.6,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Falling,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Stand_F,ChangedTimeline,source_trim,0.1,0.1,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Getup_B,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Getup_B,EquivalentSourceTimeline,,1.8666667,1.8666667,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Getup_F,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Getup_F,EquivalentSourceTimeline,,1.6666666,1.6666666,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Groggy_F_End,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Groggy_F_End,EquivalentSourceTimeline,,1.3333334,1.3333334,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Groggy_F_Loop,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Groggy_F_Loop,EquivalentSourceTimeline,,2.6666667,2.6666667,"[30, 1]",0
EliteShield_SourceReferences,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/PlaybackClips/A_EN_PLAY_AC_ESwordShield_Groggy_F_Start,/Game/_Art/Enemies/OtherRegions/Humanoids/EliteShield_SourceReferences/Animations/SourceSequences/A_EN_SRC_CA_ESwordShield_Groggy_F_Start,EquivalentSourceTimeline,,1.1666666,1.1666666,"[30, 1]",0
